================================================================================
PHASE 1 — FULL ENUMERATION OF 14/16 SIGNINGS BY LIFT HASH
================================================================================
vertices: 15
edges:    30
negatives target: 14
total signings:   145422675
cycle basis size: 16

... samples=2950000/145422675 ( 2.029%) cycle_sigs=32768 lift_hashes=1 rate=  7353.5/s elapsed=00:06:41 eta=05:22:54
... samples=2955000/145422675 ( 2.032%) cycle_sigs=32768 lift_hashes=1 rate=  7352.2/s elapsed=00:06:41 eta=05:22:57
... samples=2960000/145422675 ( 2.035%) cycle_sigs=32768 lift_hashes=1 rate=  7351.8/s elapsed=00:06:42 eta=05:22:58
... samples=2965000/145422675 ( 2.039%) cycle_sigs=32768 lift_hashes=1 rate=  7351.2/s elapsed=00:06:43 eta=05:22:58
... samples=2970000/145422675 ( 2.042%) cycle_sigs=32768 lift_hashes=1 rate=  7350.9/s elapsed=00:06:44 eta=05:22:58
... samples=2975000/145422675 ( 2.046%) cycle_sigs=32768 lift_hashes=1 rate=  7350.3/s elapsed=00:06:44 eta=05:22:59
... samples=2980000/145422675 ( 2.049%) cycle_sigs=32768 lift_hashes=1 rate=  7349.9/s elapsed=00:06:45 eta=05:23:00
... samples=2985000/145422675 ( 2.053%) cycle_sigs=32768 lift_hashes=1 rate=  7349.6/s elapsed=00:06:46 eta=05:23:00
... samples=2990000/145422675 ( 2.056%) cycle_sigs=32768 lift_hashes=1 rate=  7348.6/s elapsed=00:06:46 eta=05:23:02
... samples=2995000/145422675 ( 2.060%) cycle_sigs=32768 lift_hashes=1 rate=  7348.3/s elapsed=00:06:47 eta=05:23:02
... samples=3000000/145422675 ( 2.063%) cycle_sigs=32768 lift_hashes=1 rate=  7348.2/s elapsed=00:06:48 eta=05:23:02
... samples=3005000/145422675 ( 2.066%) cycle_sigs=32768 lift_hashes=1 rate=  7348.1/s elapsed=00:06:48 eta=05:23:01
... samples=3010000/145422675 ( 2.070%) cycle_sigs=32768 lift_hashes=1 rate=  7347.9/s elapsed=00:06:49 eta=05:23:01
... samples=3015000/145422675 ( 2.073%) cycle_sigs=32768 lift_hashes=1 rate=  7347.0/s elapsed=00:06:50 eta=05:23:03
... samples=3020000/145422675 ( 2.077%) cycle_sigs=32768 lift_hashes=1 rate=  7347.0/s elapsed=00:06:51 eta=05:23:02
... samples=3025000/145422675 ( 2.080%) cycle_sigs=32768 lift_hashes=1 rate=  7346.8/s elapsed=00:06:51 eta=05:23:02
... samples=3030000/145422675 ( 2.084%) cycle_sigs=32768 lift_hashes=1 rate=  7346.7/s elapsed=00:06:52 eta=05:23:01
... samples=3035000/145422675 ( 2.087%) cycle_sigs=32768 lift_hashes=1 rate=  7346.5/s elapsed=00:06:53 eta=05:23:01
... samples=3040000/145422675 ( 2.090%) cycle_sigs=32768 lift_hashes=1 rate=  7346.2/s elapsed=00:06:53 eta=05:23:01
... samples=3045000/145422675 ( 2.094%) cycle_sigs=32768 lift_hashes=1 rate=  7346.0/s elapsed=00:06:54 eta=05:23:01
... samples=3050000/145422675 ( 2.097%) cycle_sigs=32768 lift_hashes=1 rate=  7345.9/s elapsed=00:06:55 eta=05:23:01
... samples=3055000/145422675 ( 2.101%) cycle_sigs=32768 lift_hashes=1 rate=  7345.6/s elapsed=00:06:55 eta=05:23:01
... samples=3060000/145422675 ( 2.104%) cycle_sigs=32768 lift_hashes=1 rate=  7345.5/s elapsed=00:06:56 eta=05:23:00
... samples=3065000/145422675 ( 2.108%) cycle_sigs=32768 lift_hashes=1 rate=  7345.5/s elapsed=00:06:57 eta=05:23:00
... samples=3070000/145422675 ( 2.111%) cycle_sigs=32768 lift_hashes=1 rate=  7345.3/s elapsed=00:06:57 eta=05:23:00
... samples=3075000/145422675 ( 2.115%) cycle_sigs=32768 lift_hashes=1 rate=  7345.2/s elapsed=00:06:58 eta=05:22:59
... samples=3080000/145422675 ( 2.118%) cycle_sigs=32768 lift_hashes=1 rate=  7345.2/s elapsed=00:06:59 eta=05:22:58
... samples=3085000/145422675 ( 2.121%) cycle_sigs=32768 lift_hashes=1 rate=  7345.0/s elapsed=00:07:00 eta=05:22:58
... samples=3090000/145422675 ( 2.125%) cycle_sigs=32768 lift_hashes=1 rate=  7344.9/s elapsed=00:07:00 eta=05:22:58
... samples=3095000/145422675 ( 2.128%) cycle_sigs=32768 lift_hashes=1 rate=  7344.7/s elapsed=00:07:01 eta=05:22:58
... samples=3100000/145422675 ( 2.132%) cycle_sigs=32768 lift_hashes=1 rate=  7344.4/s elapsed=00:07:02 eta=05:22:58
... samples=3105000/145422675 ( 2.135%) cycle_sigs=32768 lift_hashes=1 rate=  7344.3/s elapsed=00:07:02 eta=05:22:58
... samples=3110000/145422675 ( 2.139%) cycle_sigs=32768 lift_hashes=1 rate=  7344.1/s elapsed=00:07:03 eta=05:22:57
... samples=3115000/145422675 ( 2.142%) cycle_sigs=32768 lift_hashes=1 rate=  7343.9/s elapsed=00:07:04 eta=05:22:57
... samples=3120000/145422675 ( 2.145%) cycle_sigs=32768 lift_hashes=1 rate=  7343.9/s elapsed=00:07:04 eta=05:22:56
... samples=3125000/145422675 ( 2.149%) cycle_sigs=32768 lift_hashes=1 rate=  7343.9/s elapsed=00:07:05 eta=05:22:56
... samples=3130000/145422675 ( 2.152%) cycle_sigs=32768 lift_hashes=1 rate=  7343.3/s elapsed=00:07:06 eta=05:22:57
... samples=3135000/145422675 ( 2.156%) cycle_sigs=32768 lift_hashes=1 rate=  7342.7/s elapsed=00:07:06 eta=05:22:58
... samples=3140000/145422675 ( 2.159%) cycle_sigs=32768 lift_hashes=1 rate=  7342.6/s elapsed=00:07:07 eta=05:22:57
... samples=3145000/145422675 ( 2.163%) cycle_sigs=32768 lift_hashes=1 rate=  7342.5/s elapsed=00:07:08 eta=05:22:57
... samples=3150000/145422675 ( 2.166%) cycle_sigs=32768 lift_hashes=1 rate=  7342.1/s elapsed=00:07:09 eta=05:22:57
... samples=3155000/145422675 ( 2.170%) cycle_sigs=32768 lift_hashes=1 rate=  7342.0/s elapsed=00:07:09 eta=05:22:57
... samples=3160000/145422675 ( 2.173%) cycle_sigs=32768 lift_hashes=1 rate=  7341.8/s elapsed=00:07:10 eta=05:22:56
... samples=3165000/145422675 ( 2.176%) cycle_sigs=32768 lift_hashes=1 rate=  7341.6/s elapsed=00:07:11 eta=05:22:57
... samples=3170000/145422675 ( 2.180%) cycle_sigs=32768 lift_hashes=1 rate=  7341.4/s elapsed=00:07:11 eta=05:22:56
... samples=3175000/145422675 ( 2.183%) cycle_sigs=32768 lift_hashes=1 rate=  7341.3/s elapsed=00:07:12 eta=05:22:56
... samples=3180000/145422675 ( 2.187%) cycle_sigs=32768 lift_hashes=1 rate=  7341.1/s elapsed=00:07:13 eta=05:22:56
... samples=3185000/145422675 ( 2.190%) cycle_sigs=32768 lift_hashes=1 rate=  7340.2/s elapsed=00:07:13 eta=05:22:57
... samples=3190000/145422675 ( 2.194%) cycle_sigs=32768 lift_hashes=1 rate=  7340.1/s elapsed=00:07:14 eta=05:22:57
... samples=3195000/145422675 ( 2.197%) cycle_sigs=32768 lift_hashes=1 rate=  7339.9/s elapsed=00:07:15 eta=05:22:57
... samples=3200000/145422675 ( 2.200%) cycle_sigs=32768 lift_hashes=1 rate=  7339.8/s elapsed=00:07:15 eta=05:22:56
... samples=3205000/145422675 ( 2.204%) cycle_sigs=32768 lift_hashes=1 rate=  7339.7/s elapsed=00:07:16 eta=05:22:56
... samples=3210000/145422675 ( 2.207%) cycle_sigs=32768 lift_hashes=1 rate=  7338.8/s elapsed=00:07:17 eta=05:22:58
... samples=3215000/145422675 ( 2.211%) cycle_sigs=32768 lift_hashes=1 rate=  7338.5/s elapsed=00:07:18 eta=05:22:58
... samples=3220000/145422675 ( 2.214%) cycle_sigs=32768 lift_hashes=1 rate=  7338.4/s elapsed=00:07:18 eta=05:22:57
... samples=3225000/145422675 ( 2.218%) cycle_sigs=32768 lift_hashes=1 rate=  7338.0/s elapsed=00:07:19 eta=05:22:58
... samples=3230000/145422675 ( 2.221%) cycle_sigs=32768 lift_hashes=1 rate=  7337.9/s elapsed=00:07:20 eta=05:22:57
... samples=3235000/145422675 ( 2.225%) cycle_sigs=32768 lift_hashes=1 rate=  7337.7/s elapsed=00:07:20 eta=05:22:57
... samples=3240000/145422675 ( 2.228%) cycle_sigs=32768 lift_hashes=1 rate=  7337.4/s elapsed=00:07:21 eta=05:22:57
... samples=3245000/145422675 ( 2.231%) cycle_sigs=32768 lift_hashes=1 rate=  7337.3/s elapsed=00:07:22 eta=05:22:57
... samples=3250000/145422675 ( 2.235%) cycle_sigs=32768 lift_hashes=1 rate=  7337.2/s elapsed=00:07:22 eta=05:22:56
... samples=3255000/145422675 ( 2.238%) cycle_sigs=32768 lift_hashes=1 rate=  7337.0/s elapsed=00:07:23 eta=05:22:56
... samples=3260000/145422675 ( 2.242%) cycle_sigs=32768 lift_hashes=1 rate=  7336.9/s elapsed=00:07:24 eta=05:22:56
... samples=3265000/145422675 ( 2.245%) cycle_sigs=32768 lift_hashes=1 rate=  7336.8/s elapsed=00:07:25 eta=05:22:56
... samples=3270000/145422675 ( 2.249%) cycle_sigs=32768 lift_hashes=1 rate=  7336.4/s elapsed=00:07:25 eta=05:22:56
... samples=3275000/145422675 ( 2.252%) cycle_sigs=32768 lift_hashes=1 rate=  7335.6/s elapsed=00:07:26 eta=05:22:57
... samples=3280000/145422675 ( 2.255%) cycle_sigs=32768 lift_hashes=1 rate=  7335.3/s elapsed=00:07:27 eta=05:22:57
... samples=3285000/145422675 ( 2.259%) cycle_sigs=32768 lift_hashes=1 rate=  7335.1/s elapsed=00:07:27 eta=05:22:57
... samples=3290000/145422675 ( 2.262%) cycle_sigs=32768 lift_hashes=1 rate=  7335.3/s elapsed=00:07:28 eta=05:22:56
... samples=3295000/145422675 ( 2.266%) cycle_sigs=32768 lift_hashes=1 rate=  7335.5/s elapsed=00:07:29 eta=05:22:55
... samples=3300000/145422675 ( 2.269%) cycle_sigs=32768 lift_hashes=1 rate=  7335.5/s elapsed=00:07:29 eta=05:22:54
... samples=3305000/145422675 ( 2.273%) cycle_sigs=32768 lift_hashes=1 rate=  7335.5/s elapsed=00:07:30 eta=05:22:54
... samples=3310000/145422675 ( 2.276%) cycle_sigs=32768 lift_hashes=1 rate=  7335.4/s elapsed=00:07:31 eta=05:22:53
... samples=3315000/145422675 ( 2.280%) cycle_sigs=32768 lift_hashes=1 rate=  7335.3/s elapsed=00:07:31 eta=05:22:53
... samples=3320000/145422675 ( 2.283%) cycle_sigs=32768 lift_hashes=1 rate=  7335.1/s elapsed=00:07:32 eta=05:22:52
... samples=3325000/145422675 ( 2.286%) cycle_sigs=32768 lift_hashes=1 rate=  7335.0/s elapsed=00:07:33 eta=05:22:52
... samples=3330000/145422675 ( 2.290%) cycle_sigs=32768 lift_hashes=1 rate=  7335.2/s elapsed=00:07:33 eta=05:22:51
... samples=3335000/145422675 ( 2.293%) cycle_sigs=32768 lift_hashes=1 rate=  7335.2/s elapsed=00:07:34 eta=05:22:50
... samples=3340000/145422675 ( 2.297%) cycle_sigs=32768 lift_hashes=1 rate=  7335.3/s elapsed=00:07:35 eta=05:22:49
... samples=3345000/145422675 ( 2.300%) cycle_sigs=32768 lift_hashes=1 rate=  7335.5/s elapsed=00:07:36 eta=05:22:48
... samples=3350000/145422675 ( 2.304%) cycle_sigs=32768 lift_hashes=1 rate=  7334.8/s elapsed=00:07:36 eta=05:22:49
... samples=3355000/145422675 ( 2.307%) cycle_sigs=32768 lift_hashes=1 rate=  7334.1/s elapsed=00:07:37 eta=05:22:50
... samples=3360000/145422675 ( 2.311%) cycle_sigs=32768 lift_hashes=1 rate=  7334.4/s elapsed=00:07:38 eta=05:22:49
... samples=3365000/145422675 ( 2.314%) cycle_sigs=32768 lift_hashes=1 rate=  7334.6/s elapsed=00:07:38 eta=05:22:48
... samples=3370000/145422675 ( 2.317%) cycle_sigs=32768 lift_hashes=1 rate=  7334.8/s elapsed=00:07:39 eta=05:22:46
... samples=3375000/145422675 ( 2.321%) cycle_sigs=32768 lift_hashes=1 rate=  7335.1/s elapsed=00:07:40 eta=05:22:45
... samples=3380000/145422675 ( 2.324%) cycle_sigs=32768 lift_hashes=1 rate=  7335.3/s elapsed=00:07:40 eta=05:22:44
... samples=3385000/145422675 ( 2.328%) cycle_sigs=32768 lift_hashes=1 rate=  7335.5/s elapsed=00:07:41 eta=05:22:43
... samples=3390000/145422675 ( 2.331%) cycle_sigs=32768 lift_hashes=1 rate=  7335.8/s elapsed=00:07:42 eta=05:22:41
... samples=3395000/145422675 ( 2.335%) cycle_sigs=32768 lift_hashes=1 rate=  7335.9/s elapsed=00:07:42 eta=05:22:40
... samples=3400000/145422675 ( 2.338%) cycle_sigs=32768 lift_hashes=1 rate=  7336.2/s elapsed=00:07:43 eta=05:22:39
... samples=3405000/145422675 ( 2.341%) cycle_sigs=32768 lift_hashes=1 rate=  7336.4/s elapsed=00:07:44 eta=05:22:37
... samples=3410000/145422675 ( 2.345%) cycle_sigs=32768 lift_hashes=1 rate=  7336.6/s elapsed=00:07:44 eta=05:22:36
... samples=3415000/145422675 ( 2.348%) cycle_sigs=32768 lift_hashes=1 rate=  7336.8/s elapsed=00:07:45 eta=05:22:35
... samples=3420000/145422675 ( 2.352%) cycle_sigs=32768 lift_hashes=1 rate=  7337.1/s elapsed=00:07:46 eta=05:22:34
... samples=3425000/145422675 ( 2.355%) cycle_sigs=32768 lift_hashes=1 rate=  7337.3/s elapsed=00:07:46 eta=05:22:32
... samples=3430000/145422675 ( 2.359%) cycle_sigs=32768 lift_hashes=1 rate=  7337.5/s elapsed=00:07:47 eta=05:22:31
... samples=3435000/145422675 ( 2.362%) cycle_sigs=32768 lift_hashes=1 rate=  7337.8/s elapsed=00:07:48 eta=05:22:30
... samples=3440000/145422675 ( 2.366%) cycle_sigs=32768 lift_hashes=1 rate=  7338.0/s elapsed=00:07:48 eta=05:22:29
... samples=3445000/145422675 ( 2.369%) cycle_sigs=32768 lift_hashes=1 rate=  7338.2/s elapsed=00:07:49 eta=05:22:27
... samples=3450000/145422675 ( 2.372%) cycle_sigs=32768 lift_hashes=1 rate=  7338.5/s elapsed=00:07:50 eta=05:22:26
... samples=3455000/145422675 ( 2.376%) cycle_sigs=32768 lift_hashes=1 rate=  7338.6/s elapsed=00:07:50 eta=05:22:25
... samples=3460000/145422675 ( 2.379%) cycle_sigs=32768 lift_hashes=1 rate=  7338.9/s elapsed=00:07:51 eta=05:22:23
... samples=3465000/145422675 ( 2.383%) cycle_sigs=32768 lift_hashes=1 rate=  7339.1/s elapsed=00:07:52 eta=05:22:22
... samples=3470000/145422675 ( 2.386%) cycle_sigs=32768 lift_hashes=1 rate=  7339.3/s elapsed=00:07:52 eta=05:22:21
... samples=3475000/145422675 ( 2.390%) cycle_sigs=32768 lift_hashes=1 rate=  7339.5/s elapsed=00:07:53 eta=05:22:20
... samples=3480000/145422675 ( 2.393%) cycle_sigs=32768 lift_hashes=1 rate=  7339.7/s elapsed=00:07:54 eta=05:22:18
... samples=3485000/145422675 ( 2.396%) cycle_sigs=32768 lift_hashes=1 rate=  7340.0/s elapsed=00:07:54 eta=05:22:17
... samples=3490000/145422675 ( 2.400%) cycle_sigs=32768 lift_hashes=1 rate=  7340.1/s elapsed=00:07:55 eta=05:22:16
... samples=3495000/145422675 ( 2.403%) cycle_sigs=32768 lift_hashes=1 rate=  7340.4/s elapsed=00:07:56 eta=05:22:15
... samples=3500000/145422675 ( 2.407%) cycle_sigs=32768 lift_hashes=1 rate=  7340.6/s elapsed=00:07:56 eta=05:22:13
... samples=3505000/145422675 ( 2.410%) cycle_sigs=32768 lift_hashes=1 rate=  7340.8/s elapsed=00:07:57 eta=05:22:12
... samples=3510000/145422675 ( 2.414%) cycle_sigs=32768 lift_hashes=1 rate=  7341.0/s elapsed=00:07:58 eta=05:22:11
... samples=3515000/145422675 ( 2.417%) cycle_sigs=32768 lift_hashes=1 rate=  7341.1/s elapsed=00:07:58 eta=05:22:10
... samples=3520000/145422675 ( 2.421%) cycle_sigs=32768 lift_hashes=1 rate=  7341.0/s elapsed=00:07:59 eta=05:22:10
... samples=3525000/145422675 ( 2.424%) cycle_sigs=32768 lift_hashes=1 rate=  7341.2/s elapsed=00:08:00 eta=05:22:09
... samples=3530000/145422675 ( 2.427%) cycle_sigs=32768 lift_hashes=1 rate=  7341.3/s elapsed=00:08:00 eta=05:22:07
... samples=3535000/145422675 ( 2.431%) cycle_sigs=32768 lift_hashes=1 rate=  7341.3/s elapsed=00:08:01 eta=05:22:07
... samples=3540000/145422675 ( 2.434%) cycle_sigs=32768 lift_hashes=1 rate=  7341.6/s elapsed=00:08:02 eta=05:22:05
... samples=3545000/145422675 ( 2.438%) cycle_sigs=32768 lift_hashes=1 rate=  7341.9/s elapsed=00:08:02 eta=05:22:04
... samples=3550000/145422675 ( 2.441%) cycle_sigs=32768 lift_hashes=1 rate=  7342.1/s elapsed=00:08:03 eta=05:22:03
... samples=3555000/145422675 ( 2.445%) cycle_sigs=32768 lift_hashes=1 rate=  7342.0/s elapsed=00:08:04 eta=05:22:02
... samples=3560000/145422675 ( 2.448%) cycle_sigs=32768 lift_hashes=1 rate=  7341.8/s elapsed=00:08:04 eta=05:22:02
... samples=3565000/145422675 ( 2.451%) cycle_sigs=32768 lift_hashes=1 rate=  7341.0/s elapsed=00:08:05 eta=05:22:03
... samples=3570000/145422675 ( 2.455%) cycle_sigs=32768 lift_hashes=1 rate=  7340.9/s elapsed=00:08:06 eta=05:22:03
... samples=3575000/145422675 ( 2.458%) cycle_sigs=32768 lift_hashes=1 rate=  7341.1/s elapsed=00:08:06 eta=05:22:02
... samples=3580000/145422675 ( 2.462%) cycle_sigs=32768 lift_hashes=1 rate=  7341.2/s elapsed=00:08:07 eta=05:22:01
... samples=3585000/145422675 ( 2.465%) cycle_sigs=32768 lift_hashes=1 rate=  7341.5/s elapsed=00:08:08 eta=05:22:00
... samples=3590000/145422675 ( 2.469%) cycle_sigs=32768 lift_hashes=1 rate=  7341.7/s elapsed=00:08:08 eta=05:21:58
... samples=3595000/145422675 ( 2.472%) cycle_sigs=32768 lift_hashes=1 rate=  7341.9/s elapsed=00:08:09 eta=05:21:57
... samples=3600000/145422675 ( 2.476%) cycle_sigs=32768 lift_hashes=1 rate=  7341.7/s elapsed=00:08:10 eta=05:21:57
... samples=3605000/145422675 ( 2.479%) cycle_sigs=32768 lift_hashes=1 rate=  7341.5/s elapsed=00:08:11 eta=05:21:57
... samples=3610000/145422675 ( 2.482%) cycle_sigs=32768 lift_hashes=1 rate=  7341.5/s elapsed=00:08:11 eta=05:21:56
... samples=3615000/145422675 ( 2.486%) cycle_sigs=32768 lift_hashes=1 rate=  7341.5/s elapsed=00:08:12 eta=05:21:55
... samples=3620000/145422675 ( 2.489%) cycle_sigs=32768 lift_hashes=1 rate=  7341.5/s elapsed=00:08:13 eta=05:21:55
... samples=3625000/145422675 ( 2.493%) cycle_sigs=32768 lift_hashes=1 rate=  7341.5/s elapsed=00:08:13 eta=05:21:54
... samples=3630000/145422675 ( 2.496%) cycle_sigs=32768 lift_hashes=1 rate=  7341.6/s elapsed=00:08:14 eta=05:21:53
... samples=3635000/145422675 ( 2.500%) cycle_sigs=32768 lift_hashes=1 rate=  7341.8/s elapsed=00:08:15 eta=05:21:52
... samples=3640000/145422675 ( 2.503%) cycle_sigs=32768 lift_hashes=1 rate=  7342.0/s elapsed=00:08:15 eta=05:21:51
... samples=3645000/145422675 ( 2.506%) cycle_sigs=32768 lift_hashes=1 rate=  7342.2/s elapsed=00:08:16 eta=05:21:50
... samples=3650000/145422675 ( 2.510%) cycle_sigs=32768 lift_hashes=1 rate=  7342.5/s elapsed=00:08:17 eta=05:21:48
... samples=3655000/145422675 ( 2.513%) cycle_sigs=32768 lift_hashes=1 rate=  7342.6/s elapsed=00:08:17 eta=05:21:47
... samples=3660000/145422675 ( 2.517%) cycle_sigs=32768 lift_hashes=1 rate=  7342.8/s elapsed=00:08:18 eta=05:21:46
... samples=3665000/145422675 ( 2.520%) cycle_sigs=32768 lift_hashes=1 rate=  7342.9/s elapsed=00:08:19 eta=05:21:45
... samples=3670000/145422675 ( 2.524%) cycle_sigs=32768 lift_hashes=1 rate=  7343.1/s elapsed=00:08:19 eta=05:21:44
... samples=3675000/145422675 ( 2.527%) cycle_sigs=32768 lift_hashes=1 rate=  7343.2/s elapsed=00:08:20 eta=05:21:43
... samples=3680000/145422675 ( 2.531%) cycle_sigs=32768 lift_hashes=1 rate=  7343.4/s elapsed=00:08:21 eta=05:21:42
... samples=3685000/145422675 ( 2.534%) cycle_sigs=32768 lift_hashes=1 rate=  7343.6/s elapsed=00:08:21 eta=05:21:40
... samples=3690000/145422675 ( 2.537%) cycle_sigs=32768 lift_hashes=1 rate=  7343.7/s elapsed=00:08:22 eta=05:21:39
... samples=3695000/145422675 ( 2.541%) cycle_sigs=32768 lift_hashes=1 rate=  7344.0/s elapsed=00:08:23 eta=05:21:38
... samples=3700000/145422675 ( 2.544%) cycle_sigs=32768 lift_hashes=1 rate=  7344.2/s elapsed=00:08:23 eta=05:21:37
... samples=3705000/145422675 ( 2.548%) cycle_sigs=32768 lift_hashes=1 rate=  7344.3/s elapsed=00:08:24 eta=05:21:36
... samples=3710000/145422675 ( 2.551%) cycle_sigs=32768 lift_hashes=1 rate=  7344.5/s elapsed=00:08:25 eta=05:21:34
... samples=3715000/145422675 ( 2.555%) cycle_sigs=32768 lift_hashes=1 rate=  7344.8/s elapsed=00:08:25 eta=05:21:33
... samples=3720000/145422675 ( 2.558%) cycle_sigs=32768 lift_hashes=1 rate=  7344.9/s elapsed=00:08:26 eta=05:21:32
... samples=3725000/145422675 ( 2.561%) cycle_sigs=32768 lift_hashes=1 rate=  7345.1/s elapsed=00:08:27 eta=05:21:31
... samples=3730000/145422675 ( 2.565%) cycle_sigs=32768 lift_hashes=1 rate=  7345.4/s elapsed=00:08:27 eta=05:21:30
... samples=3735000/145422675 ( 2.568%) cycle_sigs=32768 lift_hashes=1 rate=  7345.5/s elapsed=00:08:28 eta=05:21:29
... samples=3740000/145422675 ( 2.572%) cycle_sigs=32768 lift_hashes=1 rate=  7345.7/s elapsed=00:08:29 eta=05:21:27
... samples=3745000/145422675 ( 2.575%) cycle_sigs=32768 lift_hashes=1 rate=  7345.9/s elapsed=00:08:29 eta=05:21:26
... samples=3750000/145422675 ( 2.579%) cycle_sigs=32768 lift_hashes=1 rate=  7346.0/s elapsed=00:08:30 eta=05:21:25
... samples=3755000/145422675 ( 2.582%) cycle_sigs=32768 lift_hashes=1 rate=  7346.2/s elapsed=00:08:31 eta=05:21:24
... samples=3760000/145422675 ( 2.586%) cycle_sigs=32768 lift_hashes=1 rate=  7346.4/s elapsed=00:08:31 eta=05:21:23
... samples=3765000/145422675 ( 2.589%) cycle_sigs=32768 lift_hashes=1 rate=  7346.4/s elapsed=00:08:32 eta=05:21:22
... samples=3770000/145422675 ( 2.592%) cycle_sigs=32768 lift_hashes=1 rate=  7346.6/s elapsed=00:08:33 eta=05:21:21
... samples=3775000/145422675 ( 2.596%) cycle_sigs=32768 lift_hashes=1 rate=  7346.8/s elapsed=00:08:33 eta=05:21:20
... samples=3780000/145422675 ( 2.599%) cycle_sigs=32768 lift_hashes=1 rate=  7347.0/s elapsed=00:08:34 eta=05:21:19
... samples=3785000/145422675 ( 2.603%) cycle_sigs=32768 lift_hashes=1 rate=  7347.2/s elapsed=00:08:35 eta=05:21:17
... samples=3790000/145422675 ( 2.606%) cycle_sigs=32768 lift_hashes=1 rate=  7347.5/s elapsed=00:08:35 eta=05:21:16
... samples=3795000/145422675 ( 2.610%) cycle_sigs=32768 lift_hashes=1 rate=  7347.6/s elapsed=00:08:36 eta=05:21:15
... samples=3800000/145422675 ( 2.613%) cycle_sigs=32768 lift_hashes=1 rate=  7347.8/s elapsed=00:08:37 eta=05:21:14
... samples=3805000/145422675 ( 2.617%) cycle_sigs=32768 lift_hashes=1 rate=  7348.0/s elapsed=00:08:37 eta=05:21:12
... samples=3810000/145422675 ( 2.620%) cycle_sigs=32768 lift_hashes=1 rate=  7348.2/s elapsed=00:08:38 eta=05:21:11
... samples=3815000/145422675 ( 2.623%) cycle_sigs=32768 lift_hashes=1 rate=  7348.4/s elapsed=00:08:39 eta=05:21:10
... samples=3820000/145422675 ( 2.627%) cycle_sigs=32768 lift_hashes=1 rate=  7348.7/s elapsed=00:08:39 eta=05:21:09
... samples=3825000/145422675 ( 2.630%) cycle_sigs=32768 lift_hashes=1 rate=  7348.2/s elapsed=00:08:40 eta=05:21:09
... samples=3830000/145422675 ( 2.634%) cycle_sigs=32768 lift_hashes=1 rate=  7344.0/s elapsed=00:08:41 eta=05:21:20
... samples=3835000/145422675 ( 2.637%) cycle_sigs=32768 lift_hashes=1 rate=  7340.2/s elapsed=00:08:42 eta=05:21:29
... samples=3840000/145422675 ( 2.641%) cycle_sigs=32768 lift_hashes=1 rate=  7336.4/s elapsed=00:08:43 eta=05:21:38
... samples=3845000/145422675 ( 2.644%) cycle_sigs=32768 lift_hashes=1 rate=  7332.6/s elapsed=00:08:44 eta=05:21:47
... samples=3850000/145422675 ( 2.647%) cycle_sigs=32768 lift_hashes=1 rate=  7328.9/s elapsed=00:08:45 eta=05:21:57
... samples=3855000/145422675 ( 2.651%) cycle_sigs=32768 lift_hashes=1 rate=  7325.1/s elapsed=00:08:46 eta=05:22:06
... samples=3860000/145422675 ( 2.654%) cycle_sigs=32768 lift_hashes=1 rate=  7321.4/s elapsed=00:08:47 eta=05:22:15
... samples=3865000/145422675 ( 2.658%) cycle_sigs=32768 lift_hashes=1 rate=  7317.8/s elapsed=00:08:48 eta=05:22:24
... samples=3870000/145422675 ( 2.661%) cycle_sigs=32768 lift_hashes=1 rate=  7314.2/s elapsed=00:08:49 eta=05:22:33
... samples=3875000/145422675 ( 2.665%) cycle_sigs=32768 lift_hashes=1 rate=  7310.4/s elapsed=00:08:50 eta=05:22:42
... samples=3880000/145422675 ( 2.668%) cycle_sigs=32768 lift_hashes=1 rate=  7306.7/s elapsed=00:08:51 eta=05:22:51
... samples=3885000/145422675 ( 2.672%) cycle_sigs=32768 lift_hashes=1 rate=  7303.0/s elapsed=00:08:51 eta=05:23:00
... samples=3890000/145422675 ( 2.675%) cycle_sigs=32768 lift_hashes=1 rate=  7299.2/s elapsed=00:08:52 eta=05:23:10
... samples=3895000/145422675 ( 2.678%) cycle_sigs=32768 lift_hashes=1 rate=  7295.7/s elapsed=00:08:53 eta=05:23:18
... samples=3900000/145422675 ( 2.682%) cycle_sigs=32768 lift_hashes=1 rate=  7291.9/s elapsed=00:08:54 eta=05:23:28
... samples=3905000/145422675 ( 2.685%) cycle_sigs=32768 lift_hashes=1 rate=  7288.3/s elapsed=00:08:55 eta=05:23:37
... samples=3910000/145422675 ( 2.689%) cycle_sigs=32768 lift_hashes=1 rate=  7284.7/s elapsed=00:08:56 eta=05:23:45
... samples=3915000/145422675 ( 2.692%) cycle_sigs=32768 lift_hashes=1 rate=  7281.6/s elapsed=00:08:57 eta=05:23:53
... samples=3920000/145422675 ( 2.696%) cycle_sigs=32768 lift_hashes=1 rate=  7277.9/s elapsed=00:08:58 eta=05:24:02
... samples=3925000/145422675 ( 2.699%) cycle_sigs=32768 lift_hashes=1 rate=  7274.5/s elapsed=00:08:59 eta=05:24:11
... samples=3930000/145422675 ( 2.702%) cycle_sigs=32768 lift_hashes=1 rate=  7271.2/s elapsed=00:09:00 eta=05:24:19
... samples=3935000/145422675 ( 2.706%) cycle_sigs=32768 lift_hashes=1 rate=  7267.5/s elapsed=00:09:01 eta=05:24:28
